000321.xml,43.0,166.0,248.0,457.0,14.0,0.0,0.0,333.0,500.0,59655.0,166500.0,2.7910485290419915
000322.xml,12.0,1.0,468.0,331.0,14.0,0.0,0.0,500.0,332.0,150480.0,166000.0,1.103136629452419
000325.xml,99.0,62.0,499.0,199.0,0.0,0.0,0.0,500.0,375.0,54800.0,187500.0,3.4215328467153285
000329.xml,290.0,210.0,317.0,232.0,6.0,273.0,0.0,500.0,333.0,594.0,75591.0,127.25757575757575
000329.xml,218.0,219.0,240.0,236.0,6.0,0.0,0.0,258.0,333.0,374.0,85914.0,229.71657754010695
000329.xml,258.0,211.0,273.0,223.0,6.0,240.0,0.0,290.0,333.0,180.0,16650.0,92.5
000332.xml,53.0,49.0,284.0,261.0,12.0,0.0,0.0,500.0,333.0,48972.0,166500.0,3.399901984807645
000334.xml,36.0,109.0,272.0,177.0,6.0,0.0,0.0,500.0,302.0,16048.0,151000.0,9.409272183449652
000336.xml,3.0,6.0,471.0,425.0,11.0,0.0,0.0,500.0,430.0,196092.0,215000.0,1.0964241274503805
000340.xml,333.0,130.0,446.0,362.0,2.0,185.0,0.0,500.0,375.0,26216.0,118125.0,4.505836130607263
000340.xml,71.0,37.0,185.0,254.0,2.0,0.0,0.0,333.0,375.0,24738.0,124875.0,5.047902013097259
000343.xml,24.0,73.0,488.0,322.0,6.0,0.0,0.0,500.0,375.0,115536.0,187500.0,1.6228707935189033
000344.xml,88.0,1.0,306.0,440.0,4.0,0.0,0.0,375.0,500.0,95702.0,187500.0,1.9592067041441141
000347.xml,76.0,1.0,410.0,347.0,12.0,0.0,0.0,466.0,357.0,115564.0,166362.0,1.439565954795611
000354.xml,152.0,115.0,355.0,374.0,7.0,0.0,0.0,500.0,375.0,52577.0,187500.0,3.5661981474789357
000355.xml,21.0,35.0,426.0,292.0,6.0,0.0,0.0,500.0,333.0,104085.0,166500.0,1.5996541288370083
000373.xml,18.0,342.0,318.0,452.0,6.0,0.0,0.0,333.0,500.0,33000.0,166500.0,5.045454545454546
000379.xml,45.0,15.0,442.0,340.0,1.0,0.0,0.0,500.0,375.0,129025.0,187500.0,1.453206742879287
000380.xml,2.0,3.0,498.0,330.0,1.0,0.0,0.0,500.0,333.0,162192.0,166500.0,1.026561112755253
000387.xml,4.0,17.0,481.0,254.0,6.0,0.0,0.0,500.0,333.0,113049.0,166500.0,1.4728126741501473
000391.xml,56.0,46.0,464.0,457.0,15.0,0.0,0.0,500.0,458.0,167688.0,229000.0,1.3656314107151377
000395.xml,103.0,53.0,428.0,263.0,2.0,0.0,0.0,500.0,322.0,68250.0,161000.0,2.358974358974359
000396.xml,85.0,169.0,352.0,258.0,6.0,0.0,0.0,500.0,375.0,23763.0,187500.0,7.890417876530741
000400.xml,10.0,48.0,331.0,488.0,7.0,0.0,0.0,375.0,500.0,141240.0,187500.0,1.3275276125743416
000403.xml,156.0,89.0,485.0,371.0,7.0,0.0,0.0,500.0,375.0,92778.0,187500.0,2.020953243225765
000404.xml,132.0,88.0,393.0,320.0,6.0,0.0,0.0,500.0,333.0,60552.0,166500.0,2.749702734839477
000408.xml,50.0,113.0,346.0,498.0,9.0,0.0,0.0,375.0,500.0,113960.0,187500.0,1.6453141453141453
000417.xml,173.0,81.0,368.0,374.0,9.0,0.0,0.0,500.0,375.0,57135.0,187500.0,3.281701233919664
000420.xml,77.0,28.0,474.0,346.0,6.0,0.0,0.0,500.0,375.0,126246.0,187500.0,1.4851955705527304
000424.xml,64.0,158.0,133.0,215.0,2.0,0.0,0.0,188.0,325.0,3933.0,61100.0,15.535214848715993
000424.xml,188.0,196.0,283.0,253.0,2.0,133.0,0.0,326.0,325.0,5415.0,62725.0,11.583564173591874
000424.xml,326.0,208.0,400.0,251.0,2.0,283.0,0.0,410.0,325.0,3182.0,41275.0,12.971401634192333
000424.xml,410.0,176.0,485.0,226.0,2.0,400.0,0.0,500.0,325.0,3750.0,32500.0,8.666666666666666
000427.xml,38.0,23.0,385.0,274.0,13.0,0.0,0.0,500.0,334.0,87097.0,167000.0,1.9174024363640538
000430.xml,5.0,0.0,499.0,325.0,7.0,0.0,0.0,500.0,375.0,160550.0,187500.0,1.1678604796013703
000438.xml,239.0,55.0,431.0,331.0,14.0,0.0,0.0,500.0,332.0,52992.0,166000.0,3.132548309178744
000439.xml,0.0,167.0,307.0,208.0,18.0,0.0,0.0,500.0,333.0,12587.0,166500.0,13.227933582267418
000443.xml,11.0,17.0,106.0,317.0,14.0,0.0,0.0,175.0,464.0,28500.0,81200.0,2.849122807017544
000443.xml,175.0,116.0,326.0,267.0,11.0,106.0,0.0,500.0,464.0,22801.0,182816.0,8.017893952019648
000450.xml,37.0,35.0,324.0,425.0,18.0,0.0,0.0,375.0,500.0,111930.0,187500.0,1.6751541141785045
000454.xml,0.0,14.0,459.0,296.0,11.0,0.0,0.0,500.0,297.0,129438.0,148500.0,1.14726741760534
000460.xml,258.0,66.0,470.0,371.0,8.0,0.0,0.0,500.0,375.0,64660.0,187500.0,2.8997834828332816
000461.xml,8.0,99.0,322.0,230.0,6.0,0.0,0.0,500.0,333.0,41134.0,166500.0,4.0477463898478145
000462.xml,0.0,2.0,464.0,374.0,9.0,0.0,0.0,500.0,375.0,172608.0,187500.0,1.0862764182424915
000469.xml,15.0,27.0,453.0,314.0,6.0,0.0,0.0,500.0,375.0,125706.0,187500.0,1.4915755811178464
000486.xml,33.0,24.0,336.0,403.0,7.0,0.0,0.0,375.0,500.0,114837.0,187500.0,1.63274902688158
000489.xml,223.0,185.0,296.0,229.0,2.0,0.0,0.0,500.0,375.0,3212.0,187500.0,58.37484433374844
000491.xml,1.0,1.0,458.0,333.0,9.0,0.0,0.0,500.0,334.0,151724.0,167000.0,1.1006828188025626
000494.xml,0.0,57.0,368.0,457.0,6.0,0.0,0.0,375.0,500.0,147200.0,187500.0,1.2737771739130435
000498.xml,5.0,4.0,175.0,202.0,4.0,0.0,0.0,326.0,255.0,33660.0,83130.0,2.4696969696969697
000498.xml,113.0,255.0,200.0,495.0,14.0,0.0,202.0,326.0,500.0,20880.0,97148.0,4.652681992337165
000501.xml,21.0,21.0,348.0,491.0,11.0,0.0,0.0,389.0,500.0,153690.0,194500.0,1.2655345175352983
000503.xml,372.0,141.0,499.0,373.0,17.0,136.0,0.0,500.0,375.0,29464.0,136500.0,4.632772196578876
000503.xml,13.0,145.0,136.0,360.0,17.0,0.0,0.0,372.0,375.0,26445.0,139500.0,5.275099262620533
000509.xml,0.0,1.0,467.0,374.0,6.0,0.0,0.0,500.0,375.0,174191.0,187500.0,1.0764046362900495
000513.xml,161.0,126.0,289.0,189.0,3.0,0.0,0.0,500.0,333.0,8064.0,166500.0,20.647321428571427
000514.xml,35.0,0.0,499.0,373.0,0.0,0.0,0.0,500.0,375.0,173072.0,187500.0,1.0833641490246835
000519.xml,214.0,113.0,325.0,247.0,3.0,156.0,0.0,379.0,375.0,14874.0,83625.0,5.622226704316256
000519.xml,379.0,191.0,499.0,237.0,3.0,325.0,0.0,500.0,375.0,5520.0,65625.0,11.888586956521738
000519.xml,12.0,123.0,156.0,248.0,3.0,0.0,0.0,214.0,375.0,18000.0,80250.0,4.458333333333333
000520.xml,73.0,78.0,333.0,450.0,14.0,0.0,0.0,334.0,500.0,96720.0,167000.0,1.726633581472291
000522.xml,35.0,127.0,433.0,270.0,6.0,0.0,0.0,500.0,375.0,56914.0,187500.0,3.2944442492181185
000528.xml,123.0,67.0,318.0,309.0,7.0,0.0,0.0,500.0,375.0,47190.0,187500.0,3.9732994278448825
000537.xml,110.0,11.0,395.0,399.0,11.0,0.0,0.0,500.0,400.0,110580.0,200000.0,1.8086453246518357
000540.xml,134.0,92.0,320.0,297.0,18.0,0.0,0.0,500.0,335.0,38130.0,167500.0,4.392866509310254
000549.xml,0.0,48.0,340.0,498.0,7.0,0.0,0.0,375.0,500.0,153000.0,187500.0,1.2254901960784315
000559.xml,35.0,249.0,78.0,353.0,4.0,0.0,0.0,159.0,370.0,4472.0,58830.0,13.155187835420394
000559.xml,159.0,25.0,370.0,240.0,19.0,78.0,0.0,500.0,370.0,45365.0,156140.0,3.441860465116279
000563.xml,163.0,164.0,449.0,209.0,3.0,0.0,0.0,500.0,375.0,12870.0,187500.0,14.56876456876457
000565.xml,55.0,91.0,421.0,373.0,1.0,0.0,0.0,500.0,375.0,103212.0,187500.0,1.816649226834089
000577.xml,0.0,0.0,478.0,332.0,12.0,0.0,0.0,500.0,333.0,158696.0,166500.0,1.0491757826284216
000581.xml,139.0,183.0,271.0,291.0,16.0,0.0,0.0,500.0,332.0,14256.0,166000.0,11.64421997755331
000582.xml,0.0,0.0,372.0,410.0,11.0,0.0,0.0,375.0,500.0,152520.0,187500.0,1.2293469708890636
000590.xml,198.0,108.0,499.0,335.0,6.0,0.0,0.0,500.0,337.0,68327.0,168500.0,2.4660822222547454
000598.xml,290.0,229.0,418.0,343.0,19.0,258.0,0.0,500.0,344.0,14592.0,83248.0,5.705043859649122
000598.xml,172.0,200.0,258.0,314.0,8.0,153.0,0.0,290.0,344.0,9804.0,47128.0,4.807017543859649
000598.xml,86.0,145.0,153.0,192.0,19.0,0.0,0.0,172.0,344.0,3149.0,59168.0,18.789456970466816
000605.xml,320.0,174.0,385.0,191.0,6.0,0.0,0.0,500.0,375.0,1105.0,187500.0,169.68325791855204
000609.xml,15.0,133.0,459.0,274.0,11.0,0.0,0.0,500.0,375.0,62604.0,187500.0,2.9950162928886335
000610.xml,49.0,82.0,499.0,284.0,0.0,0.0,0.0,500.0,335.0,90900.0,167500.0,1.8426842684268427
000619.xml,142.0,11.0,458.0,321.0,2.0,0.0,0.0,500.0,333.0,97960.0,166500.0,1.699673336055533
000620.xml,113.0,181.0,302.0,308.0,6.0,70.0,0.0,500.0,344.0,24003.0,147920.0,6.1625630129567135
000620.xml,50.0,266.0,70.0,279.0,6.0,35.0,0.0,113.0,344.0,260.0,26832.0,103.2
000620.xml,18.0,271.0,35.0,283.0,6.0,0.0,0.0,50.0,344.0,204.0,17200.0,84.31372549019608
000622.xml,155.0,86.0,400.0,338.0,9.0,0.0,0.0,500.0,375.0,61740.0,187500.0,3.0369290573372205
000632.xml,281.0,175.0,350.0,254.0,19.0,177.0,0.0,500.0,274.0,5451.0,88502.0,16.235920014676207
000632.xml,290.0,274.0,499.0,374.0,17.0,177.0,254.0,500.0,375.0,20900.0,39083.0,1.87
000632.xml,60.0,166.0,177.0,334.0,8.0,0.0,0.0,281.0,375.0,19656.0,105375.0,5.360958485958486
000635.xml,153.0,148.0,419.0,341.0,18.0,39.0,0.0,500.0,375.0,51338.0,172875.0,3.367388678951264
000635.xml,14.0,208.0,39.0,237.0,18.0,0.0,0.0,153.0,375.0,725.0,57375.0,79.13793103448276
000637.xml,9.0,1.0,486.0,372.0,1.0,0.0,0.0,500.0,375.0,176967.0,187500.0,1.0595195714455237
000647.xml,165.0,68.0,442.0,233.0,0.0,0.0,0.0,500.0,333.0,45705.0,166500.0,3.642927469642271
000656.xml,229.0,60.0,446.0,173.0,11.0,0.0,0.0,500.0,333.0,24521.0,166500.0,6.790098283104278
000660.xml,168.0,75.0,499.0,321.0,17.0,140.0,0.0,500.0,332.0,81426.0,119520.0,1.4678358263945177
000660.xml,0.0,65.0,140.0,259.0,17.0,0.0,0.0,168.0,332.0,27160.0,55776.0,2.05360824742268
000671.xml,47.0,329.0,267.0,470.0,1.0,0.0,0.0,326.0,500.0,31020.0,163000.0,5.254674403610574
000672.xml,11.0,90.0,494.0,306.0,6.0,0.0,0.0,500.0,375.0,104328.0,187500.0,1.7972164711295147
000676.xml,58.0,93.0,471.0,269.0,16.0,0.0,0.0,500.0,375.0,72688.0,187500.0,2.579517939687431
000677.xml,65.0,53.0,332.0,435.0,14.0,0.0,0.0,333.0,500.0,101994.0,166500.0,1.6324489675863285
000680.xml,212.0,143.0,318.0,240.0,2.0,0.0,0.0,500.0,375.0,10282.0,187500.0,18.235751799260843
000682.xml,274.0,153.0,460.0,274.0,2.0,0.0,0.0,500.0,375.0,22506.0,187500.0,8.331111703545721
000685.xml,15.0,1.0,497.0,373.0,13.0,0.0,0.0,500.0,375.0,179304.0,187500.0,1.045710078972025
000689.xml,1.0,38.0,497.0,346.0,18.0,0.0,0.0,500.0,353.0,152768.0,176500.0,1.1553466694595727
000705.xml,2.0,17.0,488.0,218.0,7.0,0.0,0.0,500.0,234.0,97686.0,117000.0,1.1977151280633869
000711.xml,58.0,1.0,235.0,186.0,15.0,0.0,0.0,304.0,375.0,32745.0,114000.0,3.4814475492441592
000711.xml,304.0,275.0,385.0,369.0,15.0,235.0,0.0,500.0,375.0,7614.0,99375.0,13.051615445232466
000712.xml,2.0,92.0,382.0,272.0,18.0,0.0,0.0,500.0,341.0,68400.0,170500.0,2.492690058479532
000714.xml,189.0,55.0,438.0,299.0,2.0,0.0,0.0,500.0,335.0,60756.0,167500.0,2.7569293567713475
000720.xml,216.0,117.0,304.0,262.0,11.0,0.0,0.0,500.0,333.0,12760.0,166500.0,13.04858934169279
000728.xml,86.0,38.0,499.0,330.0,9.0,0.0,0.0,500.0,333.0,120596.0,166500.0,1.3806428073899633
000729.xml,9.0,5.0,371.0,497.0,15.0,0.0,0.0,375.0,500.0,178104.0,187500.0,1.0527556933027893
000730.xml,4.0,51.0,494.0,233.0,0.0,0.0,0.0,500.0,333.0,89180.0,166500.0,1.8670105404799282
000738.xml,0.0,123.0,495.0,234.0,0.0,0.0,0.0,500.0,332.0,54945.0,166000.0,3.0212030212030214
000740.xml,289.0,84.0,403.0,275.0,3.0,211.0,0.0,500.0,375.0,21774.0,108375.0,4.977266464590796
000740.xml,103.0,103.0,211.0,270.0,3.0,0.0,0.0,289.0,375.0,18036.0,108375.0,6.008815701929475
000746.xml,94.0,56.0,432.0,332.0,11.0,0.0,0.0,500.0,333.0,93288.0,166500.0,1.784795472086442
000748.xml,46.0,99.0,439.0,245.0,5.0,0.0,0.0,500.0,292.0,57378.0,146000.0,2.544529262086514
000750.xml,21.0,1.0,374.0,499.0,14.0,0.0,0.0,375.0,500.0,175794.0,187500.0,1.0665893033891942
000756.xml,66.0,7.0,364.0,499.0,11.0,0.0,0.0,365.0,500.0,146616.0,182500.0,1.244748185736891
000763.xml,19.0,115.0,483.0,211.0,0.0,0.0,0.0,500.0,333.0,44544.0,166500.0,3.7378771551724137
000764.xml,78.0,79.0,365.0,270.0,12.0,0.0,0.0,500.0,332.0,54817.0,166000.0,3.0282576572960944
000767.xml,31.0,0.0,469.0,317.0,9.0,0.0,0.0,500.0,375.0,138846.0,187500.0,1.3504170087723089
000768.xml,368.0,102.0,474.0,282.0,5.0,0.0,0.0,500.0,375.0,19080.0,187500.0,9.827044025157234
000768.xml,32.0,45.0,368.0,329.0,5.0,0.0,0.0,500.0,375.0,95424.0,187500.0,1.9649144869215291
000771.xml,92.0,142.0,220.0,283.0,8.0,0.0,0.0,265.0,500.0,18048.0,132500.0,7.341533687943262
000771.xml,265.0,190.0,374.0,386.0,17.0,220.0,0.0,375.0,500.0,21364.0,77500.0,3.6275978281220747
000772.xml,48.0,114.0,359.0,479.0,11.0,0.0,0.0,360.0,480.0,113515.0,172800.0,1.522265779852883
000774.xml,84.0,35.0,446.0,224.0,18.0,0.0,0.0,500.0,313.0,68418.0,156500.0,2.287409745973282
000776.xml,16.0,25.0,480.0,192.0,6.0,0.0,0.0,500.0,200.0,77488.0,100000.0,1.2905224034689242
